Site Group,Topography Codes,Label,Topography,Morphology,Description
OTHER NERVOUS SYSTEM,C728-C729,"NEUROBLASTOMA, NOS",950,9501/3,"Medulloepithelioma, NOS"
OTHER NERVOUS SYSTEM,C728-C729,"NEUROBLASTOMA, NOS",950,9502/3,Teratoid medulloepithelioma
OTHER NERVOUS SYSTEM,C728-C729,"NEUROBLASTOMA, NOS",950,9503/3,"Neuroepithelioma, NOS"
OTHER NERVOUS SYSTEM,C728-C729,"NEUROBLASTOMA, NOS",950,9508/3,Atypical teratoid/rhabdoid tumor
OTHER NERVOUS SYSTEM,C728-C729,NEUROFIBROSARCOMA,954,9540/0,"Neurofibroma, NOS"
OTHER NERVOUS SYSTEM,C728-C729,NEUROFIBROSARCOMA,954,9540/1,"Neurofibromatosis, NOS"
OTHER NERVOUS SYSTEM,C728-C729,NEUROFIBROSARCOMA,954,9540/3,Malignant peripheral nerve sheath tumor
OTHER NERVOUS SYSTEM,C728-C729,NEUROFIBROSARCOMA,954,9541/0,Melanotic neurofibroma
OTHER NERVOUS SYSTEM,C728-C729,PLEXIFORM NEUROFIBROMA,955,9550/0,Plexiform neurofibroma
OTHER NERVOUS SYSTEM,C728-C729,NEURILEMMOMA,956,9560/0,"Neurilemoma, NOS"
OTHER NERVOUS SYSTEM,C728-C729,NEURILEMMOMA,956,9560/3,"Neurilemmoma, malignant"
OTHER NERVOUS SYSTEM,C728-C729,NEURILEMMOMA,956,9561/3,MPNST with rhabdomyoblastic differentiation
OTHER NERVOUS SYSTEM,C728-C729,NEURILEMMOMA,956,9562/0,Neurothekeoma
OTHER NERVOUS SYSTEM,C728-C729,PERINEURIOMA,957,9570/0,"Neuroma, NOS"
OTHER NERVOUS SYSTEM,C728-C729,PERINEURIOMA,957,9571/0,"Perineurioma, NOS"
OTHER NERVOUS SYSTEM,C728-C729,PERINEURIOMA,957,9571/3,"Perineurioma, malignant"
OTHER NERVOUS SYSTEM,C728-C729,"MALIGNANT LYMPHOMA, NOS",959,9590/3,"Malignant lymphoma, NOS"
OTHER NERVOUS SYSTEM,C728-C729,"MALIGNANT LYMPHOMA, NOS",959,9591/3,"Malignant lymphoma, non-Hodgkin"
OTHER NERVOUS SYSTEM,C728-C729,"MALIGNANT LYMPHOMA, NOS",959,9596/3,Composite Hodgkin and non-Hodgkin lymphoma
OTHER NERVOUS SYSTEM,C728-C729,HODGKIN LYMPHOMA,965,9650/3,"Hodgkin lymphoma, NOS"
OTHER NERVOUS SYSTEM,C728-C729,HODGKIN LYMPHOMA,965,9651/3,"Hodgkin lymphoma, lymphocyte-rich"
OTHER NERVOUS SYSTEM,C728-C729,HODGKIN LYMPHOMA,965,9652/3,"Hodgkin lymphoma, mixed cellularity, NOS"
OTHER NERVOUS SYSTEM,C728-C729,HODGKIN LYMPHOMA,965,9653/3,"Hodgkin lymphoma, lymphocytic deplet., NOS"
OTHER NERVOUS SYSTEM,C728-C729,HODGKIN LYMPHOMA,965,9654/3,"Hodgkin lymph., lymphocyt. deplet., diffuse fibrosis"
OTHER NERVOUS SYSTEM,C728-C729,HODGKIN LYMPHOMA,965,9655/3,"Hodgkin lymphoma, lymphocyt. deplet., reticular"
OTHER NERVOUS SYSTEM,C728-C729,HODGKIN LYMPHOMA,965,9659/3,"Hodgkin lymph., nodular lymphocyte predom."
OTHER NERVOUS SYSTEM,C728-C729,"HODGKIN LYMPHOMA, NOD. SCLER.",966,9661/3,Hodgkin granuloma [obs]
OTHER NERVOUS SYSTEM,C728-C729,"HODGKIN LYMPHOMA, NOD. SCLER.",966,9662/3,Hodgkin sarcoma [obs]
OTHER NERVOUS SYSTEM,C728-C729,"HODGKIN LYMPHOMA, NOD. SCLER.",966,9663/3,"Hodgkin lymphoma, nodular sclerosis, NOS"
OTHER NERVOUS SYSTEM,C728-C729,"HODGKIN LYMPHOMA, NOD. SCLER.",966,9664/3,"Hodgkin lymphoma, nod. scler., cellular phase"
OTHER NERVOUS SYSTEM,C728-C729,"HODGKIN LYMPHOMA, NOD. SCLER.",966,9665/3,"Hodgkin lymphoma, nod. scler., grade 1"
OTHER NERVOUS SYSTEM,C728-C729,"HODGKIN LYMPHOMA, NOD. SCLER.",966,9667/3,"Hodgkin lymphoma, nod. scler., grade 2"
OTHER NERVOUS SYSTEM,C728-C729,"ML, SMALL B-CELL LYMPHOCYTIC",967,9670/3,"ML, small B lymphocytic, NOS"
OTHER NERVOUS SYSTEM,C728-C729,"ML, SMALL B-CELL LYMPHOCYTIC",967,9671/3,"ML, lymphoplasmacytic"
OTHER NERVOUS SYSTEM,C728-C729,"ML, SMALL B-CELL LYMPHOCYTIC",967,9673/3,Mantle cell lymphoma
OTHER NERVOUS SYSTEM,C728-C729,"ML, SMALL B-CELL LYMPHOCYTIC",967,9675/3,"ML, mixed sm. and lg. cell, diffuse"
OTHER NERVOUS SYSTEM,C728-C729,"ML, LARGE B-CELL, DIFFUSE",968,9680/3,"ML, large B-cell, diffuse"
OTHER NERVOUS SYSTEM,C728-C729,"ML, LARGE B-CELL, DIFFUSE",968,9684/3,"ML, large B-cell, diffuse, immunoblastic, NOS"
OTHER NERVOUS SYSTEM,C728-C729,"ML, LARGE B-CELL, DIFFUSE",968,9687/3,"Burkitt lymphoma, NOS"
OTHER NERVOUS SYSTEM,C728-C729,"ML, LARGE B-CELL, DIFFUSE",968,9688/3,T-cell histiocyte rich large B-cell lymphoma
OTHER NERVOUS SYSTEM,C728-C729,"FOLLIC. & MARGINAL LYMPH, NOS",969,9690/3,"Follicular lymphoma, NOS"
OTHER NERVOUS SYSTEM,C728-C729,"FOLLIC. & MARGINAL LYMPH, NOS",969,9691/3,"Follicular lymphoma, grade 2"
OTHER NERVOUS SYSTEM,C728-C729,"FOLLIC. & MARGINAL LYMPH, NOS",969,9695/3,"Follicular lymphoma, grade 1"
OTHER NERVOUS SYSTEM,C728-C729,"FOLLIC. & MARGINAL LYMPH, NOS",969,9698/3,"Follicular lymphoma, grade 3"
OTHER NERVOUS SYSTEM,C728-C729,"FOLLIC. & MARGINAL LYMPH, NOS",969,9699/3,"Marginal zone B-cell lymphoma, NOS"
OTHER NERVOUS SYSTEM,C728-C729,T-CELL LYMPHOMAS,970,9701/3,Sezary syndrome
OTHER NERVOUS SYSTEM,C728-C729,T-CELL LYMPHOMAS,970,9702/3,"Mature T-cell lymphoma, NOS"
OTHER NERVOUS SYSTEM,C728-C729,T-CELL LYMPHOMAS,970,9705/3,Angioimmunoblastic T-cell lymphoma
OTHER NERVOUS SYSTEM,C728-C729,OTHER SPEC. NON-HODGKIN LYMPHOMA,971,9712/3,Intravascular large B-cell lymphoma
OTHER NERVOUS SYSTEM,C728-C729,OTHER SPEC. NON-HODGKIN LYMPHOMA,971,9714/3,"Anaplastic large cell lymphoma, T-cell and Null cell type"
OTHER NERVOUS SYSTEM,C728-C729,OTHER SPEC. NON-HODGKIN LYMPHOMA,971,9715/3,"Anaplastic large cell lymphoma, ALK negative"
OTHER NERVOUS SYSTEM,C728-C729,OTHER SPEC. NON-HODGKIN LYMPHOMA,971,9719/3,"NK/T-cell lymphoma, nasal and nasal-type"
OTHER NERVOUS SYSTEM,C728-C729,PRECURS. CELL LYMPHOBLASTIC LYMPH.,972,9724/3,SystemicEBV pos. T-cell lymphoproliferative disease of childhood
OTHER NERVOUS SYSTEM,C728-C729,PRECURS. CELL LYMPHOBLASTIC LYMPH.,972,9727/3,"Precursor cell lymphoblastic lymphoma, NOS"
OTHER NERVOUS SYSTEM,C728-C729,PRECURS. CELL LYMPHOBLASTIC LYMPH.,972,9728/3,Precursor B-cell lymphoblastic lymphoma
OTHER NERVOUS SYSTEM,C728-C729,PRECURS. CELL LYMPHOBLASTIC LYMPH.,972,9729/3,Precursor T-cell lymphoblastic lymphoma
OTHER NERVOUS SYSTEM,C728-C729,PLASMA CELL TUMORS,973,9731/3,"Plasmacytoma, NOS"
OTHER NERVOUS SYSTEM,C728-C729,PLASMA CELL TUMORS,973,9734/3,"Plasmacytoma, extramedullary"
OTHER NERVOUS SYSTEM,C728-C729,PLASMA CELL TUMORS,973,9735/3,Plasmablastic lymphoma
OTHER NERVOUS SYSTEM,C728-C729,PLASMA CELL TUMORS,973,9737/3,ALK positive large B-cell lymphoma
OTHER NERVOUS SYSTEM,C728-C729,PLASMA CELL TUMORS,973,9738/3,Lrg B-cell lymphoma in HHV8-assoc. multicentric Castleman DZ
OTHER NERVOUS SYSTEM,C728-C729,MAST CELL TUMORS,974,9740/3,Mast cell sarcoma
OTHER NERVOUS SYSTEM,C728-C729,MAST CELL TUMORS,974,9741/3,Malignant mastocytosis
OTHER NERVOUS SYSTEM,C728-C729,MAST CELL TUMORS,974,9749/3,Erdhiem-Chester Disease
OTHER NERVOUS SYSTEM,C728-C729,NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9750/3,Malignant histiocytosis
OTHER NERVOUS SYSTEM,C728-C729,NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9751/3,"Langerhans cell histiocytosis, NOS"
OTHER NERVOUS SYSTEM,C728-C729,NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9754/3,"Langerhans cell histiocytosis, disseminated"
OTHER NERVOUS SYSTEM,C728-C729,NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9755/3,Histiocytic sarcoma
OTHER NERVOUS SYSTEM,C728-C729,NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9756/3,Langerhans cell sarcoma
OTHER NERVOUS SYSTEM,C728-C729,NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9757/3,Interdigitating dendritic cell sarcoma
OTHER NERVOUS SYSTEM,C728-C729,NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9758/3,Follicular dendritic cell sarcoma
OTHER NERVOUS SYSTEM,C728-C729,NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9759/3,Fibroblastic reticular cell tumor
OTHER NERVOUS SYSTEM,C728-C729,IMMUNOPROLIFERATIVE DISEASES,976,9766/3,"Lymphomatoid granulomatosis, grade 3"
OTHER NERVOUS SYSTEM,C728-C729,PRECURSOR LYMPHOID NEOPLASMS,981,9811/3,"B lymphoblastic leukemia/lymphoma, NOS"
OTHER NERVOUS SYSTEM,C728-C729,PRECURSOR LYMPHOID NEOPLASMS,981,9812/3,Leukemia/lymphoma with t(9;22)(q34;q11.2);BCR-ABL1
OTHER NERVOUS SYSTEM,C728-C729,PRECURSOR LYMPHOID NEOPLASMS,981,9813/3,Leukemia/lymphoma with t(v;11q23);MLL rearranged
OTHER NERVOUS SYSTEM,C728-C729,PRECURSOR LYMPHOID NEOPLASMS,981,9814/3,Leukemia/lymphoma with t(12;21)(p13;q22);TEL-AML1(ETV6-RUNX1)
OTHER NERVOUS SYSTEM,C728-C729,PRECURSOR LYMPHOID NEOPLASMS,981,9815/3,B lymphoblastic leukemia/lymphoma with hyperdiploidy
OTHER NERVOUS SYSTEM,C728-C729,PRECURSOR LYMPHOID NEOPLASMS,981,9816/3,Leukemia/lymphoma with hypodiploidy (hypodiploid ALL)
OTHER NERVOUS SYSTEM,C728-C729,PRECURSOR LYMPHOID NEOPLASMS,981,9817/3,B lymphblastic leukemia/lymphoma with t(5;14)(q31;q32);IL3-IGH
OTHER NERVOUS SYSTEM,C728-C729,PRECURSOR LYMPHOID NEOPLASMS,981,9818/3,Leukemia/lymphoma with t(1;19)(q23;p13.3); E2A PBX1 (TCF3 PBX1)
OTHER NERVOUS SYSTEM,C728-C729,PRECURSOR LYMPHOID NEOPLASMS,981,9819/3,"B-lymphocytic leukemia/lymphoma, BCR-ABL1-like"
OTHER NERVOUS SYSTEM,C728-C729,"LYMPHOID LEUKEMIA, NOS",982,9823/3,Chronic lymphocytic leukemia/small lymphocytic lymphoma
OTHER NERVOUS SYSTEM,C728-C729,"LYMPHOID LEUKEMIA, NOS",982,9827/3,Adult T-cell leukemia/lymphoma (HTLV-1 pos.)
OTHER NERVOUS SYSTEM,C728-C729,PROLYMPH/PRECURS LEUKEMIA,983,9831/3,T-cell large granular lymphocytic leukemia
OTHER NERVOUS SYSTEM,C728-C729,PROLYMPH/PRECURS LEUKEMIA,983,9837/3,T lymphoblastic leukemia/lymphoma
OTHER NERVOUS SYSTEM,C728-C729,"MYELOID LEUKEMIA, NOS",986,9861/3,Acute myeloid leukemia
OTHER NERVOUS SYSTEM,C728-C729,MYELOID SARCOMA,993,9930/3,Myeloid sarcoma
OTHER NERVOUS SYSTEM,C728-C729,CHRONIC MYELOPROLIFERATIVE DIS.,996,9965/3,Myeloid and lymphoid neoplasms with PDGFRB rearrangement
OTHER NERVOUS SYSTEM,C728-C729,CHRONIC MYELOPROLIFERATIVE DIS.,996,9967/3,Myeloid and lymphoid neoplasm with FGFR1 abnormalities
OTHER NERVOUS SYSTEM,C728-C729,MYELOPLASTIC/MYELOPROLIFERATIVE NEOPLASMS,997,9971/3,Polymorphic PTLD
OTHER NERVOUS SYSTEM,C728-C729,MYELOPLASTIC/MYELOPROLIFERATIVE NEOPLASMS,997,9975/3,"Myelodysplastic/Myeloproliferative neoplasm, unclassifiable"
THYROID GLAND,C739,NEOPLASM,800,8000/3,"Neoplasm, malignant"
THYROID GLAND,C739,NEOPLASM,800,8001/3,"Tumor cells, malignant"
THYROID GLAND,C739,NEOPLASM,800,8002/3,"Malignant tumor, small cell type"
THYROID GLAND,C739,NEOPLASM,800,8003/3,"Malignant tumor, giant cell type"
THYROID GLAND,C739,NEOPLASM,800,8004/3,"Malignant tumor, spindle cell type"
THYROID GLAND,C739,NEOPLASM,800,8005/3,"Malignant tumor, clear cell type"
THYROID GLAND,C739,"CARCINOMA, NOS",801,8010/2,"Carcinoma in situ, NOS"
THYROID GLAND,C739,"CARCINOMA, NOS",801,8010/3,"Carcinoma, NOS"
THYROID GLAND,C739,"CARCINOMA, NOS",801,8011/3,"Epithelioma, malignant"
THYROID GLAND,C739,"CARCINOMA, NOS",801,8012/3,"Large cell carcinoma, NOS"
THYROID GLAND,C739,"CARCINOMA, NOS",801,8013/3,Large cell neuroendocrine carcinoma
THYROID GLAND,C739,"CARCINOMA, NOS",801,8014/3,Large cell carcinoma with rhabdoid phenotype
THYROID GLAND,C739,"CARCINOMA, NOS",801,8015/3,Glassy cell carcinoma
THYROID GLAND,C739,"CARCINOMA, UNDIFF., NOS",802,8020/3,"Carcinoma, undifferentiated type, NOS"
THYROID GLAND,C739,"CARCINOMA, UNDIFF., NOS",802,8021/3,"Carcinoma, anaplastic type, NOS"
THYROID GLAND,C739,"CARCINOMA, UNDIFF., NOS",802,8022/3,Pleomorphic carcinoma
THYROID GLAND,C739,GIANT & SPINDLE CELL CARCINOMA,803,8030/3,Giant cell and spindle cell carcinoma
THYROID GLAND,C739,GIANT & SPINDLE CELL CARCINOMA,803,8031/3,Giant cell carcinoma
THYROID GLAND,C739,GIANT & SPINDLE CELL CARCINOMA,803,8032/3,Spindle cell carcinoma
THYROID GLAND,C739,GIANT & SPINDLE CELL CARCINOMA,803,8033/3,Pseudosarcomatous carcinoma
THYROID GLAND,C739,GIANT & SPINDLE CELL CARCINOMA,803,8034/3,Polygonal cell carcinoma
THYROID GLAND,C739,GIANT & SPINDLE CELL CARCINOMA,803,8035/3,Carcinoma with osteoclast-like giant cells
THYROID GLAND,C739,"SMALL CELL CARCINOMA, NOS",804,8041/3,"Small cell carcinoma, NOS"
THYROID GLAND,C739,"SMALL CELL CARCINOMA, NOS",804,8043/3,"Small cell carcinoma, fusiform cell"
THYROID GLAND,C739,"PAPILLARY CARCINOMA, NOS",805,8050/2,Papillary carcinoma in situ
THYROID GLAND,C739,"PAPILLARY CARCINOMA, NOS",805,8050/3,"Papillary carcinoma, NOS"
THYROID GLAND,C739,"SQUAMOUS CELL CARCINOMA, NOS",807,8070/2,"Squamous cell carcinoma in situ, NOS"
THYROID GLAND,C739,"SQUAMOUS CELL CARCINOMA, NOS",807,8070/3,"Squamous cell carcinoma, NOS"
THYROID GLAND,C739,"SQUAMOUS CELL CARCINOMA, NOS",807,8071/3,"Sq. cell carcinoma, keratinizing, NOS"
THYROID GLAND,C739,"SQUAMOUS CELL CARCINOMA, NOS",807,8072/3,"Sq. cell carcinoma, lg. cell, non-ker."
THYROID GLAND,C739,"SQUAMOUS CELL CARCINOMA, NOS",807,8073/3,"Sq. cell carcinoma, sm. cell, non-ker."
THYROID GLAND,C739,"SQUAMOUS CELL CARCINOMA, NOS",807,8074/3,"Sq. cell carcinoma, spindle cell"
THYROID GLAND,C739,"SQUAMOUS CELL CARCINOMA, NOS",807,8075/3,"Squamous cell carcinoma, adenoid"
THYROID GLAND,C739,"SQUAMOUS CELL CARCINOMA, NOS",807,8076/2,Sq. cell carc. in situ with question. stromal invas.
THYROID GLAND,C739,"SQUAMOUS CELL CARCINOMA, NOS",807,8076/3,"Sq. cell carcinoma, micro-invasive"
THYROID GLAND,C739,"SQUAMOUS CELL CARCINOMA, NOS",807,8078/3,Squamous cell carcinoma with horn formation
THYROID GLAND,C739,"ADENOCARCINOMA, NOS",814,8140/2,Adenocarcinoma in situ
THYROID GLAND,C739,"ADENOCARCINOMA, NOS",814,8140/3,"Adenocarcinoma, NOS"
THYROID GLAND,C739,"ADENOCARCINOMA, NOS",814,8141/3,Scirrhous adenocarcinoma
THYROID GLAND,C739,"ADENOCARCINOMA, NOS",814,8143/3,Superficial spreading adenocarcinoma
THYROID GLAND,C739,"ADENOCARCINOMA, NOS",814,8147/3,Basal cell adenocarcinoma
THYROID GLAND,C739,TRABECULAR ADENOCARCINOMA,819,8190/3,Trabecular adenocarcinoma
THYROID GLAND,C739,"SOLID CARCINOMA, NOS",823,8230/2,"Duct carcinoma in situ, solid type"
THYROID GLAND,C739,"SOLID CARCINOMA, NOS",823,8230/3,"Solid carcinoma, NOS"
THYROID GLAND,C739,"SOLID CARCINOMA, NOS",823,8231/3,Carcinoma simplex
THYROID GLAND,C739,BRONCHIOLO-ALVEOLAR ADENOCA.,825,8251/3,Alveolar adenocarcinoma
THYROID GLAND,C739,BRONCHIOLO-ALVEOLAR ADENOCA.,825,8255/3,Adenocarcinoma with mixed subtypes
THYROID GLAND,C739,"PAPILLARY ADENOCARCINOMA, NOS",826,8260/3,"Papillary adenocarcinoma, NOS"
THYROID GLAND,C739,"PAPILLARY ADENOCARCINOMA, NOS",826,8261/2,Adenocarcinoma in situ in villous adenoma
THYROID GLAND,C739,"PAPILLARY ADENOCARCINOMA, NOS",826,8261/3,Adenocarcinoma in villous adenoma
THYROID GLAND,C739,"PAPILLARY ADENOCARCINOMA, NOS",826,8262/3,Villous adenocarcinoma
THYROID GLAND,C739,"PAPILLARY ADENOCARCINOMA, NOS",826,8263/2,Adenocarcinoma in situ in tubulovillous adenoma
THYROID GLAND,C739,"PAPILLARY ADENOCARCINOMA, NOS",826,8263/3,Adenocarcinoma in tubulovillous adenoma
THYROID GLAND,C739,OXYPHILIC ADENOCARCINOMA,829,8290/3,Oxyphilic adenocarcinoma
THYROID GLAND,C739,"CLEAR CELL ADENOCARCINOMA, NOS",831,8310/3,"Clear cell adenocarcinoma, NOS"
THYROID GLAND,C739,"FOLLICULAR ADENOCARCINOMA, NOS",833,8330/3,"Follicular adenocarcinoma, NOS"
THYROID GLAND,C739,"FOLLICULAR ADENOCARCINOMA, NOS",833,8331/3,Follicular adenocarcinoma well diff.
THYROID GLAND,C739,"FOLLICULAR ADENOCARCINOMA, NOS",833,8332/3,Follicular adenocarcinoma trabecular
THYROID GLAND,C739,"FOLLICULAR ADENOCARCINOMA, NOS",833,8333/3,Fetal adenocarcinoma
THYROID GLAND,C739,"FOLLICULAR ADENOCARCINOMA, NOS",833,8335/3,"Follicular carcinoma, minimally invasive"
THYROID GLAND,C739,"FOLLICULAR ADENOCARCINOMA, NOS",833,8337/3,Insular carcinoma
THYROID GLAND,C739,"FOLLICULAR ADENOCARCINOMA, NOS",833,8339/3,"Follicular thyroid carcinoma (FTC), encapsulated angioinvasive"
THYROID GLAND,C739,PAPILLARY & FOLLICULAR ADENOCA.,834,8340/3,"Papillary carcinoma, follicular variant"
THYROID GLAND,C739,PAPILLARY & FOLLICULAR ADENOCA.,834,8341/3,Papillary microcarcinoma
THYROID GLAND,C739,PAPILLARY & FOLLICULAR ADENOCA.,834,8342/3,"Papillary carcinoma, oxyphilic cell"
THYROID GLAND,C739,PAPILLARY & FOLLICULAR ADENOCA.,834,8343/2,Non-invasive EFVPTC
THYROID GLAND,C739,PAPILLARY & FOLLICULAR ADENOCA.,834,8343/3,"Papillary carcinoma, encapsulated"
THYROID GLAND,C739,PAPILLARY & FOLLICULAR ADENOCA.,834,8344/3,"Papillary carcinoma, columnar cell"
THYROID GLAND,C739,PAPILLARY & FOLLICULAR ADENOCA.,834,8345/3,Medullary carcinoma with amyloid stroma
THYROID GLAND,C739,PAPILLARY & FOLLICULAR ADENOCA.,834,8346/3,Mixed medullary-follicular carcinoma
THYROID GLAND,C739,PAPILLARY & FOLLICULAR ADENOCA.,834,8347/3,Mixed medullary-papillary carcinoma
THYROID GLAND,C739,NONENCAPSUL. SCLEROSING CA.,835,8350/3,Nonencapsulated sclerosing carcinoma
THYROID GLAND,C739,"PAPILLARY CYSTADENOCA., NOS",845,8450/3,"Papillary cystadenocarcinoma, NOS"
THYROID GLAND,C739,"MEDULLARY CARCINOMA, NOS",851,8510/3,"Medullary carcinoma, NOS"
THYROID GLAND,C739,ACINAR CELL CARCINOMA,855,8550/3,Acinar cell carcinoma
THYROID GLAND,C739,ACINAR CELL CARCINOMA,855,8551/3,Acinar cell cystadenocarcinoma
THYROID GLAND,C739,"FIBROUS HISTIOCYTOMA, MAL.",883,8830/3,"Fibrous histiocytoma, malignant"
THYROID GLAND,C739,"CARCINOSARCOMA, NOS",898,8980/3,"Carcinosarcoma, NOS"
THYROID GLAND,C739,"CARCINOSARCOMA, NOS",898,8981/3,"Carcinosarcoma, embryonal type"
THYROID GLAND,C739,"CARCINOSARCOMA, NOS",898,8982/3,Malignant myoepithelioma
THYROID GLAND,C739,"MALIGNANT LYMPHOMA, NOS",959,9590/3,"Malignant lymphoma, NOS"
THYROID GLAND,C739,"MALIGNANT LYMPHOMA, NOS",959,9591/3,"Malignant lymphoma, non-Hodgkin"
THYROID GLAND,C739,"MALIGNANT LYMPHOMA, NOS",959,9596/3,Composite Hodgkin and non-Hodgkin lymphoma
THYROID GLAND,C739,HODGKIN LYMPHOMA,965,9650/3,"Hodgkin lymphoma, NOS"
THYROID GLAND,C739,HODGKIN LYMPHOMA,965,9651/3,"Hodgkin lymphoma, lymphocyte-rich"
THYROID GLAND,C739,HODGKIN LYMPHOMA,965,9652/3,"Hodgkin lymphoma, mixed cellularity, NOS"
THYROID GLAND,C739,HODGKIN LYMPHOMA,965,9653/3,"Hodgkin lymphoma, lymphocytic deplet., NOS"
THYROID GLAND,C739,HODGKIN LYMPHOMA,965,9654/3,"Hodgkin lymph., lymphocyt. deplet., diffuse fibrosis"
THYROID GLAND,C739,HODGKIN LYMPHOMA,965,9655/3,"Hodgkin lymphoma, lymphocyt. deplet., reticular"
THYROID GLAND,C739,HODGKIN LYMPHOMA,965,9659/3,"Hodgkin lymph., nodular lymphocyte predom."
THYROID GLAND,C739,"HODGKIN LYMPHOMA, NOD. SCLER.",966,9661/3,Hodgkin granuloma [obs]
THYROID GLAND,C739,"HODGKIN LYMPHOMA, NOD. SCLER.",966,9662/3,Hodgkin sarcoma [obs]
THYROID GLAND,C739,"HODGKIN LYMPHOMA, NOD. SCLER.",966,9663/3,"Hodgkin lymphoma, nodular sclerosis, NOS"
THYROID GLAND,C739,"HODGKIN LYMPHOMA, NOD. SCLER.",966,9664/3,"Hodgkin lymphoma, nod. scler., cellular phase"
THYROID GLAND,C739,"HODGKIN LYMPHOMA, NOD. SCLER.",966,9665/3,"Hodgkin lymphoma, nod. scler., grade 1"
THYROID GLAND,C739,"HODGKIN LYMPHOMA, NOD. SCLER.",966,9667/3,"Hodgkin lymphoma, nod. scler., grade 2"
THYROID GLAND,C739,"ML, SMALL B-CELL LYMPHOCYTIC",967,9670/3,"ML, small B lymphocytic, NOS"
THYROID GLAND,C739,"ML, SMALL B-CELL LYMPHOCYTIC",967,9671/3,"ML, lymphoplasmacytic"
THYROID GLAND,C739,"ML, SMALL B-CELL LYMPHOCYTIC",967,9673/3,Mantle cell lymphoma
THYROID GLAND,C739,"ML, SMALL B-CELL LYMPHOCYTIC",967,9675/3,"ML, mixed sm. and lg. cell, diffuse"
THYROID GLAND,C739,"ML, LARGE B-CELL, DIFFUSE",968,9680/3,"ML, large B-cell, diffuse"
THYROID GLAND,C739,"ML, LARGE B-CELL, DIFFUSE",968,9684/3,"ML, large B-cell, diffuse, immunoblastic, NOS"
THYROID GLAND,C739,"ML, LARGE B-CELL, DIFFUSE",968,9687/3,"Burkitt lymphoma, NOS"
THYROID GLAND,C739,"ML, LARGE B-CELL, DIFFUSE",968,9688/3,T-cell histiocyte rich large B-cell lymphoma
THYROID GLAND,C739,"FOLLIC. & MARGINAL LYMPH, NOS",969,9690/3,"Follicular lymphoma, NOS"
THYROID GLAND,C739,"FOLLIC. & MARGINAL LYMPH, NOS",969,9691/3,"Follicular lymphoma, grade 2"
THYROID GLAND,C739,"FOLLIC. & MARGINAL LYMPH, NOS",969,9695/3,"Follicular lymphoma, grade 1"
THYROID GLAND,C739,"FOLLIC. & MARGINAL LYMPH, NOS",969,9698/3,"Follicular lymphoma, grade 3"
THYROID GLAND,C739,"FOLLIC. & MARGINAL LYMPH, NOS",969,9699/3,"Marginal zone B-cell lymphoma, NOS"
THYROID GLAND,C739,T-CELL LYMPHOMAS,970,9701/3,Sezary syndrome
THYROID GLAND,C739,T-CELL LYMPHOMAS,970,9702/3,"Mature T-cell lymphoma, NOS"
THYROID GLAND,C739,T-CELL LYMPHOMAS,970,9705/3,Angioimmunoblastic T-cell lymphoma
THYROID GLAND,C739,OTHER SPEC. NON-HODGKIN LYMPHOMA,971,9712/3,Intravascular large B-cell lymphoma
THYROID GLAND,C739,OTHER SPEC. NON-HODGKIN LYMPHOMA,971,9714/3,"Anaplastic large cell lymphoma, T-cell and Null cell type"
THYROID GLAND,C739,OTHER SPEC. NON-HODGKIN LYMPHOMA,971,9715/3,"Anaplastic large cell lymphoma, ALK negative"
THYROID GLAND,C739,OTHER SPEC. NON-HODGKIN LYMPHOMA,971,9719/3,"NK/T-cell lymphoma, nasal and nasal-type"
THYROID GLAND,C739,PRECURS. CELL LYMPHOBLASTIC LYMPH.,972,9724/3,SystemicEBV pos. T-cell lymphoproliferative disease of childhood
THYROID GLAND,C739,PRECURS. CELL LYMPHOBLASTIC LYMPH.,972,9727/3,"Precursor cell lymphoblastic lymphoma, NOS"
THYROID GLAND,C739,PRECURS. CELL LYMPHOBLASTIC LYMPH.,972,9728/3,Precursor B-cell lymphoblastic lymphoma
THYROID GLAND,C739,PRECURS. CELL LYMPHOBLASTIC LYMPH.,972,9729/3,Precursor T-cell lymphoblastic lymphoma
THYROID GLAND,C739,PLASMA CELL TUMORS,973,9731/3,"Plasmacytoma, NOS"
THYROID GLAND,C739,PLASMA CELL TUMORS,973,9734/3,"Plasmacytoma, extramedullary"
THYROID GLAND,C739,PLASMA CELL TUMORS,973,9735/3,Plasmablastic lymphoma
THYROID GLAND,C739,PLASMA CELL TUMORS,973,9737/3,ALK positive large B-cell lymphoma
THYROID GLAND,C739,PLASMA CELL TUMORS,973,9738/3,Lrg B-cell lymphoma in HHV8-assoc. multicentric Castleman DZ
THYROID GLAND,C739,MAST CELL TUMORS,974,9740/3,Mast cell sarcoma
