Category Key,Category Name,Group Key,Group Name,Description
diagnosis,Diagnosis ICD-10,T48.7,T48.7,Poisoning: Other and unspecified agents primarily acting on the respiratory system
diagnosis,Diagnosis ICD-10,T48,T48,Poisoning by agents primarily acting on smooth and skeletal muscles and the respiratory system
diagnosis,Diagnosis ICD-10,T49.%,T49.%,"Poisoning by topical agents primarily affecting skin and mucous membrane and by ophthalmological, otorhinolaryngological and dental drugs"
diagnosis,Diagnosis ICD-10,T49.0,T49.0,"Poisoning: Local antifungal, anti-infective and anti-inflammatory drugs, not elsewhere classified"
diagnosis,Diagnosis ICD-10,T49.1,T49.1,Poisoning: Antipruritics
diagnosis,Diagnosis ICD-10,T49.2,T49.2,Poisoning: Local astringents and local detergents
diagnosis,Diagnosis ICD-10,T49.3,T49.3,"Poisoning: Emollients, demulcents and protectants"
diagnosis,Diagnosis ICD-10,T49.4,T49.4,"Poisoning: Keratolytics, keratoplastics and other hair treatment drugs and preparations"
diagnosis,Diagnosis ICD-10,T49.5,T49.5,Poisoning: Ophthalmological drugs and preparations
diagnosis,Diagnosis ICD-10,T49.6,T49.6,Poisoning: Otorhinolaryngological drugs and preparations
diagnosis,Diagnosis ICD-10,T49.7,T49.7,"Poisoning: Dental drugs, topically applied"
diagnosis,Diagnosis ICD-10,T49.8,T49.8,Poisoning: Other topical agents
diagnosis,Diagnosis ICD-10,T49.9,T49.9,"Poisoning: Topical agent, unspecified"
diagnosis,Diagnosis ICD-10,T49,T49,"Poisoning by topical agents primarily affecting skin and mucous membrane and by ophthalmological, otorhinolaryngological and dental drugs"
diagnosis,Diagnosis ICD-10,T50.%,T50.%,"Poisoning by diuretics and other and unspecified drugs, medicaments and biological substances"
diagnosis,Diagnosis ICD-10,T50.0,T50.0,Poisoning: Mineralocorticoids and their antagonists
diagnosis,Diagnosis ICD-10,T50.1,T50.1,Poisoning: Loop [high-ceiling] diuretics
diagnosis,Diagnosis ICD-10,T50.2,T50.2,"Poisoning: Carbonic-anhydrase inhibitors, benzothiadiazides and other diuretics"
diagnosis,Diagnosis ICD-10,T50.3,T50.3,"Poisoning: Electrolytic, caloric and water-balance agents"
diagnosis,Diagnosis ICD-10,T50.4,T50.4,Poisoning: Drugs affecting uric acid metabolism
diagnosis,Diagnosis ICD-10,T50.5,T50.5,Poisoning: Appetite depressants
diagnosis,Diagnosis ICD-10,T50.6,T50.6,"Poisoning: Antidotes and chelating agents, not elsewhere classified"
diagnosis,Diagnosis ICD-10,T50.7,T50.7,Poisoning: Analeptics and opioid receptor antagonists
diagnosis,Diagnosis ICD-10,T50.8,T50.8,Poisoning: Diagnostic agents
diagnosis,Diagnosis ICD-10,T50.9,T50.9,"Poisoning: Other and unspecified drugs, medicaments and biological substances"
diagnosis,Diagnosis ICD-10,T50,T50,"Poisoning by diuretics and other and unspecified drugs, medicaments and biological substances"
diagnosis,Diagnosis ICD-10,T51.%,T51.%,Toxic effect of alcohol
diagnosis,Diagnosis ICD-10,T51.0,T51.0,Toxic effect: Ethanol
diagnosis,Diagnosis ICD-10,T51.1,T51.1,Toxic effect: Methanol
diagnosis,Diagnosis ICD-10,T51.2,T51.2,Toxic effect: 2-Propanol
diagnosis,Diagnosis ICD-10,T51.3,T51.3,Toxic effect: Fusel oil
diagnosis,Diagnosis ICD-10,T51.8,T51.8,Toxic effect: Other alcohols
diagnosis,Diagnosis ICD-10,T51.9,T51.9,"Toxic effect: Alcohol, unspecified"
diagnosis,Diagnosis ICD-10,T51,T51,Toxic effect of alcohol
diagnosis,Diagnosis ICD-10,T52.%,T52.%,Toxic effect of organic solvents
diagnosis,Diagnosis ICD-10,T52.0,T52.0,Toxic effect: Petroleum products
diagnosis,Diagnosis ICD-10,T52.1,T52.1,Toxic effect: Benzene
diagnosis,Diagnosis ICD-10,T52.2,T52.2,Toxic effect: Homologues of benzene
diagnosis,Diagnosis ICD-10,T52.3,T52.3,Toxic effect: Glycols
diagnosis,Diagnosis ICD-10,T52.4,T52.4,Toxic effect: Ketones
diagnosis,Diagnosis ICD-10,T52.8,T52.8,Toxic effect: Other organic solvents
diagnosis,Diagnosis ICD-10,T52.9,T52.9,"Toxic effect: Organic solvent, unspecified"
diagnosis,Diagnosis ICD-10,T52,T52,Toxic effect of organic solvents
diagnosis,Diagnosis ICD-10,T53.%,T53.%,Toxic effect of halogen derivatives of aliphatic and aromatic hydrocarbons
diagnosis,Diagnosis ICD-10,T53.0,T53.0,Toxic effect: Carbon tetrachloride
diagnosis,Diagnosis ICD-10,T53.1,T53.1,Toxic effect: Chloroform
diagnosis,Diagnosis ICD-10,T53.2,T53.2,Toxic effect: Trichloroethylene
diagnosis,Diagnosis ICD-10,T53.3,T53.3,Toxic effect: Tetrachloroethylene
diagnosis,Diagnosis ICD-10,T53.4,T53.4,Toxic effect: Dichloromethane
diagnosis,Diagnosis ICD-10,T53.5,T53.5,Toxic effect: Chlorofluorocarbons
diagnosis,Diagnosis ICD-10,T53.6,T53.6,Toxic effect: Other halogen derivatives of aliphatic hydrocarbons
diagnosis,Diagnosis ICD-10,T53.7,T53.7,Toxic effect: Other halogen derivatives of aromatic hydrocarbons
diagnosis,Diagnosis ICD-10,T53.9,T53.9,"Toxic effect: Halogen derivative of aliphatic and aromatic hydrocarbons, unspecified"
diagnosis,Diagnosis ICD-10,T53,T53,Toxic effect of halogen derivatives of aliphatic and aromatic hydrocarbons
diagnosis,Diagnosis ICD-10,T54.%,T54.%,Toxic effect of corrosive substances
diagnosis,Diagnosis ICD-10,T54.0,T54.0,Toxic effect: Phenol and phenol homologues
diagnosis,Diagnosis ICD-10,T54.1,T54.1,Toxic effect: Other corrosive organic compounds
diagnosis,Diagnosis ICD-10,T54.2,T54.2,Toxic effect: Corrosive acids and acid-like substances
diagnosis,Diagnosis ICD-10,T54.3,T54.3,Toxic effect: Corrosive alkalis and alkali-like substances
diagnosis,Diagnosis ICD-10,T54.9,T54.9,"Toxic effect: Corrosive substance, unspecified"
diagnosis,Diagnosis ICD-10,T54,T54,Toxic effect of corrosive substances
diagnosis,Diagnosis ICD-10,T55,T55,Toxic effect of soaps and detergents
diagnosis,Diagnosis ICD-10,T56.%,T56.%,Toxic effect of metals
diagnosis,Diagnosis ICD-10,T56.0,T56.0,Toxic effect: Lead and its compounds
diagnosis,Diagnosis ICD-10,T56.1,T56.1,Toxic effect: Mercury and its compounds
diagnosis,Diagnosis ICD-10,T56.2,T56.2,Toxic effect: Chromium and its compounds
diagnosis,Diagnosis ICD-10,T56.3,T56.3,Toxic effect: Cadmium and its compounds
diagnosis,Diagnosis ICD-10,T56.4,T56.4,Toxic effect: Copper and its compounds
diagnosis,Diagnosis ICD-10,T56.5,T56.5,Toxic effect: Zinc and its compounds
diagnosis,Diagnosis ICD-10,T56.6,T56.6,Toxic effect: Tin and its compounds
diagnosis,Diagnosis ICD-10,T56.7,T56.7,Toxic effect: Beryllium and its compounds
diagnosis,Diagnosis ICD-10,T56.8,T56.8,Toxic effect: Other metals
diagnosis,Diagnosis ICD-10,T56.9,T56.9,"Toxic effect: Metal, unspecified"
diagnosis,Diagnosis ICD-10,T56,T56,Toxic effect of metals
diagnosis,Diagnosis ICD-10,T57.%,T57.%,Toxic effect of other inorganic substances
diagnosis,Diagnosis ICD-10,T57.0,T57.0,Toxic effect: Arsenic and its compounds
diagnosis,Diagnosis ICD-10,T57.1,T57.1,Toxic effect: Phosphorus and its compounds
diagnosis,Diagnosis ICD-10,T57.2,T57.2,Toxic effect: Manganese and its compounds
diagnosis,Diagnosis ICD-10,T57.3,T57.3,Toxic effect: Hydrogen cyanide
diagnosis,Diagnosis ICD-10,T57.8,T57.8,Toxic effect: Other specified inorganic substances
diagnosis,Diagnosis ICD-10,T57.9,T57.9,"Toxic effect: Inorganic substance, unspecified"
diagnosis,Diagnosis ICD-10,T57,T57,Toxic effect of other inorganic substances
diagnosis,Diagnosis ICD-10,T58,T58,Toxic effect of carbon monoxide
diagnosis,Diagnosis ICD-10,T59.%,T59.%,"Toxic effect of other gases, fumes and vapours"
diagnosis,Diagnosis ICD-10,T59.0,T59.0,Toxic effect: Nitrogen oxides
diagnosis,Diagnosis ICD-10,T59.1,T59.1,Toxic effect: Sulfur dioxide
diagnosis,Diagnosis ICD-10,T59.2,T59.2,Toxic effect: Formaldehyde
diagnosis,Diagnosis ICD-10,T59.3,T59.3,Toxic effect: Lacrimogenic gas
diagnosis,Diagnosis ICD-10,T59.4,T59.4,Toxic effect: Chlorine gas
diagnosis,Diagnosis ICD-10,T59.5,T59.5,Toxic effect: Fluorine gas and hydrogen fluoride
diagnosis,Diagnosis ICD-10,T59.6,T59.6,Toxic effect: Hydrogen sulfide
diagnosis,Diagnosis ICD-10,T59.7,T59.7,Toxic effect: Carbon dioxide
diagnosis,Diagnosis ICD-10,T59.8,T59.8,"Toxic effect: Other specified gases, fumes and vapours"
diagnosis,Diagnosis ICD-10,T59.9,T59.9,"Toxic effect: Gases, fumes and vapours, unspecified"
diagnosis,Diagnosis ICD-10,T59,T59,"Toxic effect of other gases, fumes and vapours"
diagnosis,Diagnosis ICD-10,T60.%,T60.%,Toxic effect of pesticides
diagnosis,Diagnosis ICD-10,T60.0,T60.0,Toxic effect: Organophosphate and carbamate insecticides
diagnosis,Diagnosis ICD-10,T60.1,T60.1,Toxic effect: Halogenated insecticides
diagnosis,Diagnosis ICD-10,T60.2,T60.2,Toxic effect: Other and unspecified insecticides
diagnosis,Diagnosis ICD-10,T60.3,T60.3,Toxic effect: Herbicides and fungicides
diagnosis,Diagnosis ICD-10,T60.4,T60.4,Toxic effect: Rodenticides
diagnosis,Diagnosis ICD-10,T60.8,T60.8,Toxic effect: Other pesticides
diagnosis,Diagnosis ICD-10,T60.9,T60.9,"Toxic effect: Pesticide, unspecified"
diagnosis,Diagnosis ICD-10,T60,T60,Toxic effect of pesticides
diagnosis,Diagnosis ICD-10,T61.%,T61.%,Toxic effect of noxious substances eaten as seafood
diagnosis,Diagnosis ICD-10,T61.0,T61.0,Toxic effect: Ciguatera fish poisoning
diagnosis,Diagnosis ICD-10,T61.1,T61.1,Toxic effect: Scombroid fish poisoning
diagnosis,Diagnosis ICD-10,T61.2,T61.2,Toxic effect: Other fish and shellfish poisoning
diagnosis,Diagnosis ICD-10,T61.8,T61.8,Toxic effect: Toxic effect of other seafoods
diagnosis,Diagnosis ICD-10,T61.9,T61.9,Toxic effect: Toxic effect of unspecified seafood
diagnosis,Diagnosis ICD-10,T61,T61,Toxic effect of noxious substances eaten as seafood
diagnosis,Diagnosis ICD-10,T62.%,T62.%,Toxic effect of other noxious substances eaten as food
diagnosis,Diagnosis ICD-10,T62.0,T62.0,Toxic effect: Ingested mushrooms
diagnosis,Diagnosis ICD-10,T62.1,T62.1,Toxic effect: Ingested berries
diagnosis,Diagnosis ICD-10,T62.2,T62.2,Toxic effect: Other ingested (parts of) plant(s)
diagnosis,Diagnosis ICD-10,T62.8,T62.8,Toxic effect: Other specified noxious substances eaten as food
diagnosis,Diagnosis ICD-10,T62.9,T62.9,"Toxic effect: Noxious substance eaten as food, unspecified"
diagnosis,Diagnosis ICD-10,T62,T62,Toxic effect of other noxious substances eaten as food
diagnosis,Diagnosis ICD-10,T63.%,T63.%,Toxic effect of contact with venomous animals
diagnosis,Diagnosis ICD-10,T63.0,T63.0,Toxic effect: Snake venom
diagnosis,Diagnosis ICD-10,T63.1,T63.1,Toxic effect: Venom of other reptiles
diagnosis,Diagnosis ICD-10,T63.2,T63.2,Toxic effect: Venom of scorpion
diagnosis,Diagnosis ICD-10,T63.3,T63.3,Toxic effect: Venom of spider
diagnosis,Diagnosis ICD-10,T63.4,T63.4,Toxic effect: Venom of other arthropods
diagnosis,Diagnosis ICD-10,T63.5,T63.5,Toxic effect: Toxic effect of contact with fish
diagnosis,Diagnosis ICD-10,T63.6,T63.6,Toxic effect: Toxic effect of contact with other marine animals
diagnosis,Diagnosis ICD-10,T63.8,T63.8,Toxic effect: Toxic effect of contact with other venomous animals
diagnosis,Diagnosis ICD-10,T63.9,T63.9,Toxic effect: Toxic effect of contact with unspecified venomous animal
diagnosis,Diagnosis ICD-10,T63,T63,Toxic effect of contact with venomous animals
diagnosis,Diagnosis ICD-10,T64,T64,Toxic effect of aflatoxin and other mycotoxin food contaminants
diagnosis,Diagnosis ICD-10,T65.%,T65.%,Toxic effect of other and unspecified substances
diagnosis,Diagnosis ICD-10,T65.0,T65.0,Toxic effect: Cyanides
diagnosis,Diagnosis ICD-10,T65.1,T65.1,Toxic effect: Strychnine and its salts
diagnosis,Diagnosis ICD-10,T65.2,T65.2,Toxic effect: Tobacco and nicotine
diagnosis,Diagnosis ICD-10,T65.3,T65.3,Toxic effect: Nitroderivatives and aminoderivatives of benzene and its homologues
diagnosis,Diagnosis ICD-10,T65.4,T65.4,Toxic effect: Carbon disulfide
diagnosis,Diagnosis ICD-10,T65.5,T65.5,Toxic effect: Nitroglycerin and other nitric acids and esters
diagnosis,Diagnosis ICD-10,T65.6,T65.6,"Toxic effect: Paints and dyes, not elsewhere classified"
diagnosis,Diagnosis ICD-10,T65.8,T65.8,Toxic effect: Toxic effect of other specified substances
diagnosis,Diagnosis ICD-10,T65.9,T65.9,Toxic effect: Toxic effect of unspecified substance
diagnosis,Diagnosis ICD-10,T65,T65,Toxic effect of other and unspecified substances
diagnosis,Diagnosis ICD-10,T66,T66,Unspecified effects of radiation
diagnosis,Diagnosis ICD-10,T67.%,T67.%,Effects of heat and light
diagnosis,Diagnosis ICD-10,T67.0,T67.0,Heatstroke and sunstroke
diagnosis,Diagnosis ICD-10,T67.1,T67.1,Heat syncope
diagnosis,Diagnosis ICD-10,T67.2,T67.2,Heat cramp
diagnosis,Diagnosis ICD-10,T67.3,T67.3,"Heat exhaustion, anhydrotic"
diagnosis,Diagnosis ICD-10,T67.4,T67.4,Heat exhaustion due to salt depletion
diagnosis,Diagnosis ICD-10,T67.5,T67.5,"Heat exhaustion, unspecified"
diagnosis,Diagnosis ICD-10,T67.6,T67.6,"Heat fatigue, transient"
diagnosis,Diagnosis ICD-10,T67.7,T67.7,Heat oedema
diagnosis,Diagnosis ICD-10,T67.8,T67.8,Other effects of heat and light
diagnosis,Diagnosis ICD-10,T67.9,T67.9,"Effect of heat and light, unspecified"
diagnosis,Diagnosis ICD-10,T67,T67,Effects of heat and light
diagnosis,Diagnosis ICD-10,T68,T68,Hypothermia
diagnosis,Diagnosis ICD-10,T69.%,T69.%,Other effects of reduced temperature
diagnosis,Diagnosis ICD-10,T69.0,T69.0,Immersion hand and foot
diagnosis,Diagnosis ICD-10,T69.1,T69.1,Chilblains
diagnosis,Diagnosis ICD-10,T69.8,T69.8,Other specified effects of reduced temperature
diagnosis,Diagnosis ICD-10,T69.9,T69.9,"Effect of reduced temperature, unspecified"
diagnosis,Diagnosis ICD-10,T69,T69,Other effects of reduced temperature
diagnosis,Diagnosis ICD-10,T70.%,T70.%,Effects of air pressure and water pressure
diagnosis,Diagnosis ICD-10,T70.0,T70.0,Otitic barotrauma
diagnosis,Diagnosis ICD-10,T70.1,T70.1,Sinus barotrauma
diagnosis,Diagnosis ICD-10,T70.2,T70.2,Other and unspecified effects of high altitude
diagnosis,Diagnosis ICD-10,T70.3,T70.3,Caisson disease [decompression sickness]
diagnosis,Diagnosis ICD-10,T70.4,T70.4,Effects of high-pressure fluids
diagnosis,Diagnosis ICD-10,T70.8,T70.8,Other effects of air pressure and water pressure
diagnosis,Diagnosis ICD-10,T70.9,T70.9,"Effect of air pressure and water pressure, unspecified"
diagnosis,Diagnosis ICD-10,T70,T70,Effects of air pressure and water pressure
diagnosis,Diagnosis ICD-10,T71,T71,Asphyxiation
diagnosis,Diagnosis ICD-10,T73.%,T73.%,Effects of other deprivation
diagnosis,Diagnosis ICD-10,T73.0,T73.0,Effects of hunger
diagnosis,Diagnosis ICD-10,T73.1,T73.1,Effects of thirst
diagnosis,Diagnosis ICD-10,T73.2,T73.2,Exhaustion due to exposure
diagnosis,Diagnosis ICD-10,T73.3,T73.3,Exhaustion due to excessive exertion
diagnosis,Diagnosis ICD-10,T73.8,T73.8,Other effects of deprivation
diagnosis,Diagnosis ICD-10,T73.9,T73.9,"Effect of deprivation, unspecified"
diagnosis,Diagnosis ICD-10,T73,T73,Effects of other deprivation
diagnosis,Diagnosis ICD-10,T74.%,T74.%,Maltreatment syndromes
diagnosis,Diagnosis ICD-10,T74.0,T74.0,Neglect or abandonment
diagnosis,Diagnosis ICD-10,T74.1,T74.1,Physical abuse
diagnosis,Diagnosis ICD-10,T74.2,T74.2,Sexual abuse
diagnosis,Diagnosis ICD-10,T74.3,T74.3,Psychological abuse
diagnosis,Diagnosis ICD-10,T74.8,T74.8,Other maltreatment syndromes
diagnosis,Diagnosis ICD-10,T74.9,T74.9,"Maltreatment syndrome, unspecified"
diagnosis,Diagnosis ICD-10,T74,T74,Maltreatment syndromes
diagnosis,Diagnosis ICD-10,T75.%,T75.%,Effects of other external causes
diagnosis,Diagnosis ICD-10,T75.0,T75.0,Effects of lightning
diagnosis,Diagnosis ICD-10,T75.1,T75.1,Drowning and nonfatal submersion
diagnosis,Diagnosis ICD-10,T75.2,T75.2,Effects of vibration
diagnosis,Diagnosis ICD-10,T75.3,T75.3,Motion sickness
diagnosis,Diagnosis ICD-10,T75.4,T75.4,Effects of electric current
diagnosis,Diagnosis ICD-10,T75.8,T75.8,Other specified effects of other external causes
diagnosis,Diagnosis ICD-10,T75,T75,Effects of other external causes
diagnosis,Diagnosis ICD-10,T76,T76,Unspecified effects of external causes
diagnosis,Diagnosis ICD-10,T78.%,T78.%,"Adverse effects, not elsewhere classified"
diagnosis,Diagnosis ICD-10,T78.0,T78.0,Anaphylactic shock due to adverse food reaction
diagnosis,Diagnosis ICD-10,T78.1,T78.1,"Other adverse food reactions, not elsewhere classified"
diagnosis,Diagnosis ICD-10,T78.2,T78.2,"Anaphylactic shock, unspecified"
diagnosis,Diagnosis ICD-10,T78.3,T78.3,Angioneurotic oedema
diagnosis,Diagnosis ICD-10,T78.4,T78.4,"Allergy, unspecified"
diagnosis,Diagnosis ICD-10,T78.8,T78.8,"Other adverse effects, not elsewhere classified"
diagnosis,Diagnosis ICD-10,T78.9,T78.9,"Adverse effect, unspecified"
diagnosis,Diagnosis ICD-10,T78,T78,"Adverse effects, not elsewhere classified"
diagnosis,Diagnosis ICD-10,T79.%,T79.%,"Certain early complications of trauma, not elsewhere classified"
diagnosis,Diagnosis ICD-10,T79.0,T79.0,Air embolism (traumatic)
diagnosis,Diagnosis ICD-10,T79.1,T79.1,Fat embolism (traumatic)
diagnosis,Diagnosis ICD-10,T79.2,T79.2,Traumatic secondary and recurrent haemorrhage
diagnosis,Diagnosis ICD-10,T79.3,T79.3,"Post-traumatic wound infection, not elsewhere classified"
diagnosis,Diagnosis ICD-10,T79.4,T79.4,Traumatic shock
diagnosis,Diagnosis ICD-10,T79.5,T79.5,Traumatic anuria
diagnosis,Diagnosis ICD-10,T79.6,T79.6,Traumatic ischaemia of muscle
diagnosis,Diagnosis ICD-10,T79.7,T79.7,Traumatic subcutaneous emphysema
diagnosis,Diagnosis ICD-10,T79.8,T79.8,Other early complications of trauma
diagnosis,Diagnosis ICD-10,T79.9,T79.9,Unspecified early complication of trauma
diagnosis,Diagnosis ICD-10,T79,T79,"Certain early complications of trauma, not elsewhere classified"
diagnosis,Diagnosis ICD-10,T80.%,T80.%,"Complications following infusion, transfusion and therapeutic injection"
diagnosis,Diagnosis ICD-10,T80.0,T80.0,"Air embolism following infusion, transfusion and therapeutic injection"
diagnosis,Diagnosis ICD-10,T80.1,T80.1,"Vascular complications following infusion, transfusion and therapeutic injection"
diagnosis,Diagnosis ICD-10,T80.2,T80.2,"Infections following infusion, transfusion and therapeutic injection"
diagnosis,Diagnosis ICD-10,T80.3,T80.3,ABO incompatibility reaction
diagnosis,Diagnosis ICD-10,T80.4,T80.4,Rh incompatibility reaction
diagnosis,Diagnosis ICD-10,T80.5,T80.5,Anaphylactic shock due to serum
diagnosis,Diagnosis ICD-10,T80.6,T80.6,Other serum reactions
diagnosis,Diagnosis ICD-10,T80.8,T80.8,"Other complications following infusion, transfusion and therapeutic injection"
diagnosis,Diagnosis ICD-10,T80.9,T80.9,"Unspecified complication following infusion, transfusion and therapeutic injection"
diagnosis,Diagnosis ICD-10,T80,T80,"Complications following infusion, transfusion and therapeutic injection"
diagnosis,Diagnosis ICD-10,T81.%,T81.%,"Complications of procedures, not elsewhere classified"
diagnosis,Diagnosis ICD-10,T81.0,T81.0,"Haemorrhage and haematoma complicating a procedure, not elsewhere classified"
diagnosis,Diagnosis ICD-10,T81.1,T81.1,"Shock during or resulting from a procedure, not elsewhere classified"
diagnosis,Diagnosis ICD-10,T81.2,T81.2,"Accidental puncture and laceration during a procedure, not elsewhere classified"
diagnosis,Diagnosis ICD-10,T81.3,T81.3,"Disruption of operation wound, not elsewhere classified"
diagnosis,Diagnosis ICD-10,T81.4,T81.4,"Infection following a procedure, not elsewhere classified"
diagnosis,Diagnosis ICD-10,T81.5,T81.5,Foreign body accidentally left in body cavity or operation wound following a procedure
diagnosis,Diagnosis ICD-10,T81.6,T81.6,Acute reaction to foreign substance accidentally left during a procedure
diagnosis,Diagnosis ICD-10,T81.7,T81.7,"Vascular complications following a procedure, not elsewhere classified"
diagnosis,Diagnosis ICD-10,T81.8,T81.8,"Other complications of procedures, not elsewhere classified"
diagnosis,Diagnosis ICD-10,T81.9,T81.9,Unspecified complication of procedure
diagnosis,Diagnosis ICD-10,T81,T81,"Complications of procedures, not elsewhere classified"
